"scenario","replicate","time_point","method","estimate","se","ci_lower","ci_upper","truth","bias","covers","runtime"
"nonlinear",10,90,"Cox PH",0,NA,NA,NA,0.00362327310128802,-0.00362327310128802,NA,0.75
"nonlinear",10,180,"TMLE",0.0321000799222565,0.0080766770918267,0.0162697928222761,0.0479303670222368,0.00502583043081886,0.0270742494914376,0,0.0600000000013097
"nonlinear",10,180,"TMLE-CF",0.0407339649301465,0.0759365169990169,-0.108101608387927,0.18956953824822,0.00502583043081886,0.0357081344993276,1,0.270000000000437
"nonlinear",10,180,"AIPW",0.034541157398251,0.00851601844188001,0.0178497612521662,0.0512325535443358,0.00502583043081886,0.0295153269674321,0,0.0800000000017462
"nonlinear",10,180,"IPTW",0.013655418031825,0.00400861778212189,0.00579852717886611,0.0215123088847839,0.00502583043081886,0.00862958760100616,0,0.0200000000004366
"nonlinear",10,180,"G-computation",0.0345472148845821,0,0.0345472148845821,0.0345472148845821,0.00502583043081886,0.0295213844537633,0,5.31000000000131
"nonlinear",10,180,"Cox PH",0,NA,NA,NA,0.00502583043081886,-0.00502583043081886,NA,0.580000000001746
"dep_censor",1,90,"TMLE",0.00033397057401168,0.00024557529882347,-0.000147357011682322,0.000815298159705683,0.00350639332382711,-0.00317242274981543,0,0.0499999999992724
"dep_censor",1,90,"TMLE-CF",0.00868203739283299,0.0215984937479303,-0.0336510103531104,0.0510150851387764,0.00350639332382711,0.00517564406900588,1,0.180000000000291
"dep_censor",1,90,"AIPW",-2.05945689838128e-05,0.00024348241065965,-0.000497820093876727,0.000456630955909102,0.00350639332382711,-0.00352698789281092,0,0.0499999999992724
"dep_censor",1,90,"IPTW",0.00867652652815354,0.00279120592852969,0.00320576290823535,0.0141472901480717,0.00350639332382711,0.00517013320432643,1,0.0100000000020373
"dep_censor",1,90,"G-computation",-2.83722810870413e-11,9.89454352690778e-27,-2.83722810870413e-11,-2.83722810870412e-11,0.00350639332382711,-0.00350639335219939,0,6.06000000000131
"dep_censor",1,90,"Cox PH",0,NA,NA,NA,0.00350639332382711,-0.00350639332382711,NA,0.579999999998108
"dep_censor",1,180,"TMLE",0.000205569618860276,0.000395620823718228,-0.00056984719562745,0.000980986433348003,0.00455831132097525,-0.00435274170211497,0,0.069999999999709
"dep_censor",1,180,"TMLE-CF",0.079845146188217,0.0483276464039579,-0.0148770407635405,0.174567333139975,0.00455831132097525,0.0752868348672418,1,0.220000000001164
"dep_censor",1,180,"AIPW",0.000486875508864344,0.000395197599194027,-0.000287711785555949,0.00126146280328464,0.00455831132097525,-0.0040714358121109,0,0.0600000000013097
"dep_censor",1,180,"IPTW",0.0230740361462658,0.00319169311304132,0.0168183176447048,0.0293297546478268,0.00455831132097525,0.0185157248252906,0,0.00999999999839929
"dep_censor",1,180,"G-computation",5.84303095317595e-09,8.6301571283291e-27,5.84303095317595e-09,5.84303095317595e-09,0.00455831132097525,-0.00455830547794429,0,6.16999999999825
"dep_censor",1,180,"Cox PH",0,NA,NA,NA,0.00455831132097525,-0.00455831132097525,NA,0.510000000002037
"dep_censor",2,90,"TMLE",0.0026018700022888,0.0023624028967009,-0.00202843967524497,0.00723217967982256,0.00350639332382711,-0.000904523321538313,1,0.0499999999992724
"dep_censor",2,90,"TMLE-CF",0.00395434098282984,0.01801050203258,-0.0313462430010269,0.0392549249666866,0.00350639332382711,0.000447947659002728,1,0.180000000000291
"dep_censor",2,90,"AIPW",-0.000125967303326088,0.000207872547986195,-0.000533397497379031,0.000281462890726854,0.00350639332382711,-0.0036323606271532,0,0.0500000000029104
"dep_censor",2,90,"IPTW",0.0101865831742497,0.0017496736060598,0.00675722290637249,0.0136159434421269,0.00350639332382711,0.00668018985042259,0,0.0100000000020373
"dep_censor",2,90,"G-computation",5.07640349981658e-09,3.55716317901293e-26,5.07640349981658e-09,5.07640349981658e-09,0.00350639332382711,-0.00350638824742361,0,4.97999999999956
"dep_censor",2,90,"Cox PH",0.00733780773524305,NA,NA,NA,0.00350639332382711,0.00383141441141594,NA,0.470000000001164
"dep_censor",2,180,"TMLE",-0.0210944405858962,0.00698661854206099,-0.0347882129283358,-0.00740066824345671,0.00455831132097525,-0.0256527519068715,0,0.0499999999992724
"dep_censor",2,180,"TMLE-CF",0,0.178408378956463,-0.349680422754668,0.349680422754668,0.00455831132097525,-0.00455831132097525,1,0.220000000001164
"dep_censor",2,180,"AIPW",-0.0217899361131832,0.00700966427606253,-0.0355288780942657,-0.00805099413210062,0.00455831132097525,-0.0263482474341584,0,0.0500000000029104
"dep_censor",2,180,"IPTW",-0.00515722516323269,0.00281940877690597,-0.0106832663659684,0.000368816039503012,0.00455831132097525,-0.00971553648420794,0,0.0199999999967986
"dep_censor",2,180,"G-computation",-0.0211702872794694,2.80722229933362e-26,-0.0211702872794694,-0.0211702872794694,0.00455831132097525,-0.0257285986004447,0,5.13000000000102
"dep_censor",2,180,"Cox PH",0.0323113184396832,NA,NA,NA,0.00455831132097525,0.027753007118708,NA,0.81000000000131
"dep_censor",3,90,"TMLE",0.0103452419304661,0.0283546674181087,-0.045229906209027,0.0659203900699592,0.00350639332382711,0.00683884860663898,1,0.069999999999709
"dep_censor",3,90,"TMLE-CF",-0.0519722865796356,0.664553858240289,-1.3544978487306,1.25055327557133,0.00350639332382711,-0.0554786799034627,1,0.220000000001164
"dep_censor",3,90,"AIPW",0.0144813577229433,0.0282969817046394,-0.0409807264181499,0.0699434418640366,0.00350639332382711,0.0109749643991162,1,0.0299999999988358
"dep_censor",3,90,"IPTW",0.0258558893291002,0.00648709411834999,0.0131411848571342,0.0385705938010662,0.00350639332382711,0.0223494960052731,0,0.0200000000004366
"dep_censor",3,90,"G-computation",0.0164705882352941,0,0.0164705882352941,0.0164705882352941,0.00350639332382711,0.012964194911467,0,4.5099999999984
"dep_censor",3,90,"Cox PH",-0.00109946268763297,NA,NA,NA,0.00350639332382711,-0.00460585601146008,NA,0.639999999999418
"dep_censor",3,180,"TMLE",-0.040054824080202,0.0526766562255608,-0.143301070282301,0.0631914221218972,0.00455831132097525,-0.0446131354011772,1,0.0600000000013097
"dep_censor",3,180,"TMLE-CF",0.036877989416527,0.148657772474137,-0.254491244632782,0.328247223465836,0.00455831132097525,0.0323196780955517,1,0.290000000000873
"dep_censor",3,180,"AIPW",0.042121792819989,0.0520105328154053,-0.0598188514982054,0.144062437138183,0.00455831132097525,0.0375634814990138,1,0.0499999999992724
"dep_censor",3,180,"IPTW",0.0138522592726223,0.00707454240371314,-1.38438386554137e-05,0.0277183623839001,0.00455831132097525,0.0092939479516471,1,0.0100000000020373
"dep_censor",3,180,"G-computation",0.0100601194867267,0,0.0100601194867267,0.0100601194867267,0.00455831132097525,0.0055018081657515,0,4.72000000000116
"dep_censor",3,180,"Cox PH",-0.00132929531030456,NA,NA,NA,0.00455831132097525,-0.0058876066312798,NA,0.579999999998108
"dep_censor",4,90,"TMLE",0.0001858822871282,0.000194789757296164,-0.000195905637172282,0.000567670211428681,0.00350639332382711,-0.00332051103669891,0,0.0500000000029104
"dep_censor",4,90,"TMLE-CF",0.00835065226905774,0.00863059455213868,-0.00856531305313407,0.0252666175912496,0.00350639332382711,0.00484425894523063,1,0.19999999999709
"dep_censor",4,90,"AIPW",8.63483346273631e-05,0.000193944805830729,-0.000293783484800866,0.000466480154055592,0.00350639332382711,-0.00342004498919975,0,0.0400000000008731
"dep_censor",4,90,"IPTW",0.00183668041135132,0.002010199464363,-0.00210331053880015,0.00577667136150279,0.00350639332382711,-0.00166971291247579,1,0
"dep_censor",4,90,"G-computation",7.5495456622332e-09,2.25457414755552e-26,7.5495456622332e-09,7.5495456622332e-09,0.00350639332382711,-0.00350638577428145,0,4.77000000000044
"dep_censor",4,90,"Cox PH",0,NA,NA,NA,0.00350639332382711,-0.00350639332382711,NA,0.490000000001601
"dep_censor",4,180,"TMLE",0.0326607247016872,0.00849817080844173,0.0160043099171414,0.049317139486233,0.00455831132097525,0.028102413380712,0,0.0300000000024738
"dep_censor",4,180,"TMLE-CF",0.0412507909206243,0.29590137754722,-0.538715909071926,0.621217490913175,0.00455831132097525,0.0366924795996491,1,0.219999999997526
"dep_censor",4,180,"AIPW",0.0279466732526934,0.00790684064955839,0.0124492655795589,0.0434440809258278,0.00455831132097525,0.0233883619317181,0,0.0900000000001455
"dep_censor",4,180,"IPTW",0.0180951787623601,0.00504911403663298,0.00819891525055947,0.0279914422741607,0.00455831132097525,0.0135368674413849,0,0
"dep_censor",4,180,"G-computation",0.0276511122972193,0,0.0276511122972193,0.0276511122972193,0.00455831132097525,0.023092800976244,0,4.78999999999724
"dep_censor",4,180,"Cox PH",0,NA,NA,NA,0.00455831132097525,-0.00455831132097525,NA,0.450000000000728
"dep_censor",5,90,"TMLE",0.000283476034242728,0.000183808475903228,-7.67885785275985e-05,0.000643740647013054,0.00350639332382711,-0.00322291728958438,0,0.0600000000013097
"dep_censor",5,90,"TMLE-CF",-0.0176927022006494,0.063890389081451,-0.142917864800293,0.107532460398995,0.00350639332382711,-0.0211990955244765,1,0.220000000001164
"dep_censor",5,90,"AIPW",8.19088681409865e-06,0.000183342605113311,-0.00035116061920799,0.000367542392836188,0.00350639332382711,-0.00349820243701301,0,0.0500000000029104
"dep_censor",5,90,"IPTW",0.00714558130467902,0.00422948140506174,-0.001144202249242,0.0154353648586,0.00350639332382711,0.00363918798085191,1,0.0199999999967986
"dep_censor",5,90,"G-computation",-3.17027875375298e-08,2.4795797261383e-26,-3.17027875375298e-08,-3.17027875375298e-08,0.00350639332382711,-0.00350642502661465,0,4.68999999999869
"dep_censor",5,90,"Cox PH",0,NA,NA,NA,0.00350639332382711,-0.00350639332382711,NA,0.5
"dep_censor",5,180,"TMLE",0.00421461462807507,0.00207197725359618,0.000153539211026548,0.00827569004512358,0.00455831132097525,-0.000343696692900179,1,0.069999999999709
"dep_censor",5,180,"TMLE-CF",-0.02326328180072,0.316866842189266,-0.644322292491682,0.597795728890242,0.00455831132097525,-0.0278215931216953,1,0.25
"dep_censor",5,180,"AIPW",0.00370505474143405,0.00152445276220251,0.000717127327517135,0.00669298215535097,0.00455831132097525,-0.000853256579541192,1,0.0599999999976717
"dep_censor",5,180,"IPTW",0.0179030413847111,0.00446585425488494,0.00914996704513663,0.0266561157242856,0.00455831132097525,0.0133447300637359,0,0.00999999999839929
"dep_censor",5,180,"G-computation",0.00377315223335864,9.65633542120545e-27,0.00377315223335864,0.00377315223335864,0.00455831132097525,-0.000785159087616601,0,6.29000000000087
"dep_censor",5,180,"Cox PH",0,NA,NA,NA,0.00455831132097525,-0.00455831132097525,NA,0.680000000000291
"dep_censor",6,90,"TMLE",0.00110932065483628,0.000624921228538037,-0.000115524953098273,0.00233416626277083,0.00350639332382711,-0.00239707266899083,0,0.0400000000008731
